ON_mean,ON_std,OFF_mean,OFF_std,size_bin,cell_type
3.76594202898551,3.01666974437348,1.53964803312629,2.58416582291947,811.805827851363,HD2
3.77836438923395,3.03966877576992,1.54171842650104,2.58655049958193,895.126542386727,HD2
3.80010351966874,3.03089215923024,1.55103519668737,2.58608032003457,986.998983495745,HD2
3.66594202898551,2.99316950868631,1.63654244306418,2.68228338382407,1088.30086841594,HD2
3.67991718426501,2.98492864586014,1.63964803312629,2.67687430707918,1200,HD2
2.05349794238683,3.83499304291831,1.08456790123457,3.19893838485886,10,LED
2.05349794238683,3.83499304291831,1.08456790123457,3.19893838485886,11.026362606387,LED
2.05020576131687,3.83558855203036,1.09855967078189,3.19807255052302,12.1580672327529,LED
2.05020576131687,3.83558855203036,1.09855967078189,3.19807255052302,13.4059257901165,LED
2.05432098765432,3.83353964823215,1.09855967078189,3.19807255052302,14.7818598836139,LED
2.05144032921811,3.83506681595682,1.07469135802469,3.20106222724833,16.2990147073531,LED
2.07201646090535,3.82838795778082,1.08292181069959,3.19912094621823,17.971884629011,LED
2.07201646090535,3.82838795778082,1.08292181069959,3.19912094621823,19.8164516639627,LED
2.27448559670782,4.05791244088817,1.12654320987654,3.19810032347522,21.8503381618793,LED
2.4679012345679,4.18401619408263,1.20473251028807,3.24725657133139,24.0929751645056,LED
5.9641975308642,8.5502408636927,3.61213991769547,9.13457869107884,26.5657880430514,LED
