file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,fr_per_current_mean,fr_per_current_sem,inj_current,n_epochs_per_current,stim_time_s,cell_name,cell_type,cc_quality,extra_mp,orientation,feeding_condition,cell_number,x,y,quadrant
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-52,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-39,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-29,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-22,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-16,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-12,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-9,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-7,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,0,0,-5,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,12.6666666666667,2.16024689946929,5,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,13.3333333333333,3.2659863237109,7,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,21.3333333333333,1.63299316185545,9,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,24,1.41421356237309,12,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,29.3333333333333,0.816496580927726,16,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,35.3333333333333,0.816496580927726,22,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,42,1.41421356237309,29,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,50,0,39,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,58.6666666666667,0.816496580927726,52,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,70,1.41421356237309,70,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,81.3333333333333,2.16024689946929,93,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,100,1.41421356237309,125,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,116.666666666667,0.816496580927726,167,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,109.333333333333,11.3431330181157,224,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326A,15,MultiPulse_Whole_cell_Voltage_clamp,19,11076,1,4276,Left,97.3333333333333,7.78888096369861,300,3,0.5,020326Ac8,HD1,high,F,ventral down,HFD,8,-625,564,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-300,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-224,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-167,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-125,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-93,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-70,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-52,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-39,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-29,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-22,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-16,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-12,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-9,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0,0,-7,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,0.666666666666667,0.816496580927726,-5,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,8,1.41421356237309,5,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,6.66666666666667,2.94392028877595,7,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,12.6666666666667,0.816496580927726,9,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,13.3333333333333,0.816496580927726,12,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,18,1.41421356237309,16,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,24.6666666666667,1.63299316185545,22,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,31.3333333333333,2.16024689946929,29,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,40,1.41421356237309,39,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,50,1.41421356237309,52,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,62,4.89897948556636,70,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,70.6666666666667,2.94392028877595,93,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,97.3333333333333,1.63299316185545,125,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,118,2.82842712474619,167,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,138,3.74165738677394,224,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,16,MultiPulse_Whole_cell_CC,4,11026,1,4276,Right,123.333333333333,10.6144555520604,300,3,0.5,020326Bc12,unclassified,high,F,ventral down,HFD,12,836,140,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,0,0,-300,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,0,0,-224,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,0,0,-167,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,0,0,-125,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,6.66666666666667,1.63299316185545,-93,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,11.3333333333333,2.16024689946929,-70,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,16,2.44948974278318,-52,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,20.6666666666667,5.71547606649408,-39,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,24,1.41421356237309,-29,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,27.3333333333333,4.08248290463863,-22,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,28.6666666666667,4.32049379893857,-16,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,30.6666666666667,2.94392028877595,-12,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,30.6666666666667,2.16024689946929,-9,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,33.3333333333333,3.55902608401044,-7,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,33.3333333333333,4.08248290463863,-5,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,36.6666666666667,3.2659863237109,5,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,38.6666666666667,7.11805216802088,7,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,40,2.82842712474619,9,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,40.6666666666667,3.2659863237109,12,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,40,3.74165738677394,16,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,46.6666666666667,4.54606056566195,22,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,44,2.44948974278318,29,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,51.3333333333333,2.16024689946929,39,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,56.6666666666667,4.32049379893857,52,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,64.6666666666667,4.54606056566195,70,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,75.3333333333333,5.71547606649408,93,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,82.6666666666667,0.816496580927726,125,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,91.3333333333333,3.55902608401044,167,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,83.3333333333333,4.32049379893857,224,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,17,MultiPulse_Whole_cell_CC,9,11019,1,4276,Right,31.3333333333333,7.78888096369861,300,3,0.5,020326Bc5,OFF sustained alpha,high,F,ventral down,HFD,5,613,54,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-300,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-224,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-167,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-125,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-93,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-70,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-52,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-39,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-29,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-22,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-16,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-12,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-9,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-7,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,-5,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,5,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,7,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,9,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,12,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,16,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,22,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,29,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0,0,39,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,0.666666666666667,0.816496580927726,52,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,2.66666666666667,0.816496580927726,70,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,18,6.16441400296898,93,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,38.6666666666667,2.16024689946929,125,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,67.3333333333333,2.94392028877595,167,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,100,2.44948974278318,224,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,18,MultiPulse_Whole_cell_CC,10,11030,1,4276,Right,140.666666666667,3.55902608401044,300,3,0.5,020326Bc16,ON-OFF DS - dorsal,high,F,ventral down,HFD,16,674,469,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-300,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-224,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-167,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-125,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-93,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-70,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-52,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-39,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-29,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-22,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-16,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-12,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-9,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-7,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,-5,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,5,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,7,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0,0,9,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0.666666666666667,0.816496580927726,12,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,0.666666666666667,0.816496580927726,16,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,5.33333333333333,4.32049379893857,22,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,12.6666666666667,3.2659863237109,29,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,22.6666666666667,1.63299316185545,39,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,28,3.74165738677394,52,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,34,1.41421356237309,70,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,57.3333333333333,8.04155872120988,93,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,68.6666666666667,5.35412613473634,125,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,98.6666666666667,5.71547606649408,167,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,128,6.16441400296898,224,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,19,MultiPulse_Whole_cell_CC,11,11016,1,4276,Right,156.666666666667,3.2659863237109,300,3,0.5,020326Bc2,ON-OFF DS - temporal,high,F,ventral down,HFD,2,503,288,DT
020326B,20,MultiPulse_Whole_cell_CC,12,11024,1,4276,Right,0,0,-300,3,0.5,020326Bc10,ON vertical OS large RF,high,F,ventral down,HFD,10,818,120,DT
020326B,20,MultiPulse_Whole_cell_CC,12,11024,1,4276,Right,0,0,-224,3,0.5,020326Bc10,ON vertical OS large RF,high,F,ventral down,HFD,10,818,120,DT
020326B,20,MultiPulse_Whole_cell_CC,12,11024,1,4276,Right,0,0,-167,3,0.5,020326Bc10,ON vertical OS large RF,high,F,ventral down,HFD,10,818,120,DT
020326B,20,MultiPulse_Whole_cell_CC,12,11024,1,4276,Right,0,0,-125,3,0.5,020326Bc10,ON vertical OS large RF,high,F,ventral down,HFD,10,818,120,DT
