file_name,dataset_number,dataset_name,source_id,cell_unid,retina_id,animal_id,side,charge_stim_mean,charge_stim_sem,charge_tail_mean,charge_tail_sem,holding_current_mean,holding_voltage,mean_traces,n_epochs_per_size,peak_stim_mean,peak_stim_sem,peak_tail_mean,peak_tail_sem,pre_time_ms,sample_rate,spot_sizes,stim_time_ms,tail_time_ms,cell_name,cell_type,orientation,cell_number,x,y,quadrant
081222A,14,SpotsMultiSize_WC_exc,19,192,1,2038,Left,-226.235186544748,7.76778763556044,-14.9766902816074,9.71883973770337,-643.978,-60,-598.725836210782,3,-456.879313587382,34.7053233891286,-397.519752329825,47.0443021320665,500,10000,1200,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,-2.2413806788391,3.98712609181975,-2.43230765573523,5.18164453012892,482.586,30,494.861944155101,3,59.6348836559912,12.3513853207419,52.9797623148909,19.7945244446405,500,10000,30,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,4.94258506564654,8.60306031404762,-1.00774673752023,2.81966308655291,482.586,30,491.963748559817,3,107.749779984023,59.3580587629441,82.8467599672984,13.1370657267073,500,10000,42,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,48.5060506669191,13.7176486123508,10.9812824599539,2.78239146336077,482.586,30,469.529550620821,3,183.570041775087,48.8272065244544,110.363733332175,8.92780305356712,500,10000,59,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,87.4501003283777,30.2276249265225,23.3637129261531,7.10066374820884,482.586,30,502.375789884658,3,225.97258210525,51.3489862854914,148.794672514,53.2462276428865,500,10000,82,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,116.208386096023,36.8505339383593,48.8726930744614,12.5485465267891,482.586,30,479.726911656506,3,252.50173032671,63.9522855670481,160.940182746746,48.5900171544747,500,10000,115,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,92.0645826452526,27.5399609827592,44.7641560086234,8.96944974238506,482.586,30,483.805857919081,3,198.732374808903,49.5096323692183,156.225488572819,32.5963075315581,500,10000,160,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,75.7188572531281,24.3603256203845,41.3683696177248,9.74550584353334,482.586,30,465.34326504007,3,165.894386571228,43.0281374931033,156.663089579005,54.7215166729801,500,10000,224,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,63.8778852906458,15.1658132822879,28.8273634513396,6.69568233833361,482.586,30,489.065551504788,3,145.943927079682,28.53116961279,115.459187777337,18.7854536200411,500,10000,314,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,36.1178870194288,13.2058365424509,11.4832391630369,4.6164163812576,482.586,30,490.675660558945,3,153.043180746582,33.3443087348192,73.1817463303228,11.4584023770811,500,10000,439,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,28.8373565818225,9.72622529840498,9.29299647737033,3.3032760239477,482.586,30,474.145198004562,3,150.516359818179,35.8975897513986,74.411849440823,3.48767803037531,500,10000,614,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,21.060837413434,12.7023535653412,9.57062213475381,3.61431412310691,482.586,30,477.68744199028,3,153.66780036238,19.8428987278984,77.348603859625,13.9031998587282,500,10000,858,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
081222A,15,SpotsMultiSize_WC_inh,19,192,1,2038,Left,21.2901785616184,17.5886489735975,0.124396721279882,3.74114512173905,482.586,30,495.720671395391,3,185.717125908859,29.7880641581219,71.5066923703051,15.3199421116521,500,10000,1200,1000,1000,081222Ac18,ON alpha,ventral down,18,-1259,681,DT
