inj_current,fr_per_current_mean,fr_per_current_sem,cell_type,cell_name,cell_unid,dataset_name,file_name,source_id
-70.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-52.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-39.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-29.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-22.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-16.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-12.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-9.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-7.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-5.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
5.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
7.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
9.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
12.0,0.0,0.0,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
16.0,1.3333333333333333,0.816496580927726,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
22.0,6.0,1.414213562373095,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
29.0,9.333333333333334,2.943920288775949,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
39.0,16.0,2.82842712474619,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
52.0,22.0,2.449489742783178,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
70.0,30.666666666666668,0.8164965809277259,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
93.0,40.666666666666664,0.816496580927726,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
125.0,55.333333333333336,0.816496580927726,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
167.0,72.66666666666667,2.1602468994692865,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
224.0,90.0,1.414213562373095,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
300.0,108.0,1.414213562373095,ON transient medium RF,100925Bc3,10842,MultiPulse_CC_Whole_cell,100925B,2
-300.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-224.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-167.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-125.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-93.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-70.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-52.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-39.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-29.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-22.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-16.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-12.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-9.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-7.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-5.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
5.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
7.0,0.0,0.0,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
9.0,1.3333333333333333,0.816496580927726,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
12.0,0.6666666666666666,0.816496580927726,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
16.0,4.0,1.414213562373095,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
22.0,8.666666666666666,0.816496580927726,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
29.0,12.666666666666666,0.816496580927726,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
39.0,20.666666666666668,2.160246899469287,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
52.0,30.0,1.414213562373095,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
70.0,39.333333333333336,0.816496580927726,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
93.0,33.333333333333336,6.683312551921139,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
125.0,31.333333333333332,6.97614984548545,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
167.0,22.666666666666668,1.632993161855452,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
224.0,26.0,3.7416573867739413,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
300.0,64.66666666666667,35.95367389665021,ON transient - subtype unknown,100925Bc4,10843,MultiPulse_Whole_cell_CC,100925B,3
-300.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-224.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-167.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-125.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-93.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-70.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-52.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-39.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-29.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-22.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-16.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-12.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-9.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-7.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-5.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
5.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
7.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
9.0,0.6666666666666666,0.816496580927726,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
12.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
16.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
22.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
29.0,0.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
39.0,6.666666666666667,5.887840577551898,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
52.0,18.666666666666668,6.531972647421807,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
70.0,20.0,2.82842712474619,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
93.0,41.333333333333336,4.08248290463863,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
125.0,51.333333333333336,1.6329931618554518,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
167.0,68.66666666666667,0.816496580927726,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
224.0,88.0,0.0,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
300.0,99.33333333333333,7.25718035235908,ON DS sustained - dorsonasal,100925Bc1,10845,MultiPulse_whole_cell_CC,100925B,5
-100.0,3.3333333333333335,0.408248290463863,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
-44.0,12.0,2.82842712474619,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
13.0,31.333333333333332,3.1885210782848317,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
69.0,51.333333333333336,3.8944404818493075,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
125.0,69.0,3.5355339059327373,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
181.0,86.66666666666667,2.0412414523193148,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
238.0,75.66666666666667,2.857738033247041,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
294.0,31.333333333333332,9.933109617167558,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
350.0,15.0,6.284902544988267,OFF sustained alpha,101119Ac4,6720,MultiPulse_IC_hold0_good,101119A,3
-300.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-224.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-167.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-125.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-93.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-70.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-52.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-39.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-29.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-22.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-16.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-12.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-9.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-7.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-5.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
5.0,0.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
7.0,4.0,1.414213562373095,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
9.0,6.0,1.414213562373095,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
12.0,6.666666666666667,2.9439202887759492,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
16.0,12.0,1.414213562373095,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
22.0,7.333333333333333,5.715476066494082,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
29.0,17.333333333333332,2.943920288775949,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
39.0,26.0,1.414213562373095,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
52.0,31.333333333333332,8.164965809277259,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
70.0,44.666666666666664,6.531972647421808,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
93.0,63.333333333333336,0.816496580927726,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
125.0,83.33333333333333,1.632993161855452,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
167.0,92.66666666666667,12.675435561221029,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
224.0,125.33333333333333,2.943920288775949,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
300.0,156.0,0.0,ON-OFF DS - nasal,101323Ac8,9695,MultiPulse_Grami_1,101323A,7
-300.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-224.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-167.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-125.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-93.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-70.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-52.0,0.6666666666666666,0.816496580927726,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-39.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-29.0,0.0,0.0,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-22.0,1.3333333333333333,1.632993161855452,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-16.0,6.666666666666667,4.320493798938574,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-12.0,3.3333333333333335,2.160246899469287,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-9.0,9.333333333333334,11.430952132988164,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-7.0,2.0,2.449489742783178,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-5.0,2.6666666666666665,3.265986323710904,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
5.0,9.333333333333334,8.041558721209878,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
7.0,10.0,8.831760866327846,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
9.0,20.666666666666668,14.16568624058385,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
12.0,21.333333333333332,11.86029791643813,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
16.0,18.0,10.677078252031311,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
22.0,20.666666666666668,9.092121131323903,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
29.0,29.333333333333332,9.41629792788369,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
39.0,39.333333333333336,4.08248290463863,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
52.0,55.333333333333336,14.16568624058385,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
70.0,68.66666666666667,5.354126134736337,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
93.0,74.66666666666667,3.2659863237109037,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
125.0,95.33333333333333,2.943920288775949,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
167.0,121.33333333333333,2.943920288775949,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
224.0,150.0,8.602325267042625,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
300.0,178.0,9.797958971132712,ON sustained - subtype unknown,101323Ac7,9697,MultiPulse_Grami_1,101323A,8
-300.0,0.0,0.0,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-224.0,0.0,0.0,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-167.0,0.0,0.0,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-125.0,0.0,0.0,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-93.0,0.0,0.0,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-70.0,2.0,0.0,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-52.0,5.333333333333333,0.816496580927726,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-39.0,7.333333333333333,1.6329931618554518,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-29.0,10.666666666666666,0.816496580927726,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-22.0,12.666666666666666,2.1602468994692865,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-16.0,13.333333333333334,0.816496580927726,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-12.0,13.333333333333334,3.5590260840104366,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-9.0,14.666666666666666,1.632993161855452,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-7.0,16.666666666666668,0.8164965809277259,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-5.0,18.666666666666668,0.8164965809277259,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
5.0,18.666666666666668,2.160246899469287,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
7.0,19.333333333333332,3.265986323710904,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
9.0,20.666666666666668,3.265986323710904,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
12.0,24.0,1.414213562373095,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
16.0,26.0,1.414213562373095,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
22.0,28.0,2.82842712474619,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
29.0,29.333333333333332,2.160246899469287,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
39.0,30.666666666666668,0.8164965809277259,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
52.0,37.333333333333336,2.9439202887759492,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
70.0,45.333333333333336,2.9439202887759492,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
93.0,52.0,3.7416573867739413,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
125.0,62.0,10.677078252031311,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
167.0,78.0,11.04536101718726,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
224.0,86.0,33.136083051561776,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
300.0,63.333333333333336,34.880749227427245,OFF transient alpha,101525Bc11,10850,MultiPulse_CC_WholeCell,101525B,5
-300.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-224.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-167.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-125.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-93.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-70.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-52.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-39.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-29.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-22.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-16.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-12.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-9.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-7.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-5.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
5.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
7.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
9.0,0.0,0.0,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
12.0,1.3333333333333333,0.816496580927726,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
16.0,2.0,1.414213562373095,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
22.0,5.333333333333333,0.816496580927726,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
29.0,9.333333333333334,0.816496580927726,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
39.0,15.333333333333334,0.816496580927726,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
52.0,25.333333333333332,1.632993161855452,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
70.0,35.333333333333336,0.816496580927726,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
93.0,46.666666666666664,0.816496580927726,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
125.0,64.66666666666667,2.943920288775949,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
167.0,78.0,3.7416573867739413,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
224.0,100.66666666666667,4.546060565661951,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
300.0,70.0,37.97367509209504,ON DS sustained - dorsonasal,101525Bc2,10848,MultiPulse_CC_Whole_cell,101525B,3
-300.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-224.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-167.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-125.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-93.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-70.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-52.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-39.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-29.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-22.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-16.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-12.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-9.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-7.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
-5.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
5.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
7.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
9.0,0.0,0.0,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
12.0,1.3333333333333333,1.632993161855452,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
16.0,1.3333333333333333,1.632993161855452,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
22.0,2.6666666666666665,2.1602468994692865,M2,101525Bc7,10851,MultiPulse_CC_Whole_cell,101525B,6
