spot_size,on_spikes,off_spikes,cell_type,cell_id,dataset_name,cell_new_id
165,10.6666666666667,24.5,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
196,13.3333333333333,22.6666666666667,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
227,12.8333333333333,17.5,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
258,13.5,11.5,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
289,14.1666666666667,9,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
321,14.5,6,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
352,12.3333333333333,3.33333333333333,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
383,10.3333333333333,2.33333333333333,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
414,8.16666666666667,0.333333333333333,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
445,7.83333333333333,0.333333333333333,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
476,7.5,0,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
507,7.66666666666667,0.333333333333333,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
538,7.83333333333333,0.166666666666667,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
569,5.83333333333333,0.833333333333333,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
600,4.83333333333333,0,HD2,"090415Ac8",SpotsMultiSize_Pos,6119
10,0.333333333333333,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
41,2,1,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
72,2.66666666666667,5,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
103,3.66666666666667,12,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
134,4.66666666666667,18.6666666666667,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
165,4.66666666666667,15.3333333333333,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
196,7,9.33333333333333,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
227,8.66666666666667,6,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
258,8.66666666666667,2,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
289,9,0.333333333333333,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
321,12.6666666666667,0.666666666666667,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
352,8.66666666666667,1,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
383,10,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
414,9,0.666666666666667,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
445,8.33333333333333,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
476,8,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
507,7.66666666666667,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
538,8,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
569,6.66666666666667,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
600,6.33333333333333,0,HD2,"090415Ac9",SpotsMultiSize_dark_2,6120
10,0,0,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
41,0,0.333333333333333,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
72,1,2.66666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
103,13.3333333333333,3.66666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
134,16.6666666666667,5,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
165,15.6666666666667,6,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
196,10.6666666666667,8,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
227,8,8.66666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
258,5.66666666666667,8.66666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
289,4.33333333333333,11.3333333333333,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
321,1,11,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
352,1,13,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
383,0.333333333333333,11.6666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
414,0.333333333333333,11.6666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
445,0,9.66666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
476,0,9,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
507,0.333333333333333,6.66666666666667,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
538,0,6.33333333333333,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
569,0,8,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
600,0,7,HD2,"090415Ac9",SpotsMultiSize_Neg,6121
10,0,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
41,0,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
72,0,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
103,0.333333333333333,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
134,2.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
165,2.33333333333333,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
196,4.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
227,5.66666666666667,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
258,7.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
289,7,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
321,8,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
352,7.33333333333333,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
383,5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
414,7,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
445,6,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
476,8,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
507,3.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
538,6.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
569,4.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
600,3.5,0,HD2,"090415Ac9",SpotsMultiSize_Pos,6122
50,0,0,HD2,"090518Ac3",SpotsMultiSize,6123
63,1.5,1,HD2,"090518Ac3",SpotsMultiSize,6123
79,1.5,0,HD2,"090518Ac3",SpotsMultiSize,6123
99,3.5,7.5,HD2,"090518Ac3",SpotsMultiSize,6123
124,7.5,26.5,HD2,"090518Ac3",SpotsMultiSize,6123
156,6,13.5,HD2,"090518Ac3",SpotsMultiSize,6123
195,15,16.5,HD2,"090518Ac3",SpotsMultiSize,6123
245,15,0.5,HD2,"090518Ac3",SpotsMultiSize,6123
307,9.5,0.5,HD2,"090518Ac3",SpotsMultiSize,6123
386,11.5,0.5,HD2,"090518Ac3",SpotsMultiSize,6123
484,3,0,HD2,"090518Ac3",SpotsMultiSize,6123
607,2.5,0,HD2,"090518Ac3",SpotsMultiSize,6123
762,5,1,HD2,"090518Ac3",SpotsMultiSize,6123
956,5,0.5,HD2,"090518Ac3",SpotsMultiSize,6123
1200,4.5,0,HD2,"090518Ac3",SpotsMultiSize,6123
10,0,0,HD2,"091015Ac1",SpotsMultiSize_dark,6124
41,4.33333333333333,8.66666666666667,HD2,"091015Ac1",SpotsMultiSize_dark,6124
72,5.33333333333333,22,HD2,"091015Ac1",SpotsMultiSize_dark,6124
103,7.66666666666667,22,HD2,"091015Ac1",SpotsMultiSize_dark,6124
134,8.33333333333333,28,HD2,"091015Ac1",SpotsMultiSize_dark,6124
165,8.66666666666667,21.3333333333333,HD2,"091015Ac1",SpotsMultiSize_dark,6124
196,10,21.6666666666667,HD2,"091015Ac1",SpotsMultiSize_dark,6124
227,10,17,HD2,"091015Ac1",SpotsMultiSize_dark,6124
258,13,17.6666666666667,HD2,"091015Ac1",SpotsMultiSize_dark,6124
289,14.6666666666667,11.6666666666667,HD2,"091015Ac1",SpotsMultiSize_dark,6124
321,15.6666666666667,10,HD2,"091015Ac1",SpotsMultiSize_dark,6124
352,13,7.33333333333333,HD2,"091015Ac1",SpotsMultiSize_dark,6124
383,14.6666666666667,3.33333333333333,HD2,"091015Ac1",SpotsMultiSize_dark,6124
414,9.66666666666667,4.33333333333333,HD2,"091015Ac1",SpotsMultiSize_dark,6124
445,9.66666666666667,2.33333333333333,HD2,"091015Ac1",SpotsMultiSize_dark,6124
476,8.33333333333333,1,HD2,"091015Ac1",SpotsMultiSize_dark,6124
507,8.66666666666667,1.33333333333333,HD2,"091015Ac1",SpotsMultiSize_dark,6124
538,7,1.66666666666667,HD2,"091015Ac1",SpotsMultiSize_dark,6124
569,5.66666666666667,1,HD2,"091015Ac1",SpotsMultiSize_dark,6124
600,6.33333333333333,0,HD2,"091015Ac1",SpotsMultiSize_dark,6124
10,0,0,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
41,0,0,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
72,11,9,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
103,21.3333333333333,13.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
134,25.6666666666667,14,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
165,29.6666666666667,14.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
196,31,16.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
227,40,15,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
258,47,15.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
289,42.6666666666667,18.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
321,37.3333333333333,18.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
352,35.3333333333333,18.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
383,19,19.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
414,20.3333333333333,17.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
445,12.6666666666667,15,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
476,9,15.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
507,8.33333333333333,13,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
538,4.33333333333333,12.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
569,5,11.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
600,4,10.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Neg,6125
10,0,0,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
41,0,7,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
72,4.66666666666667,20.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
103,5.33333333333333,26,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
134,6.33333333333333,32.3333333333333,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
165,7.33333333333333,30.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
196,6.33333333333333,30.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
227,7,33,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
258,9.33333333333333,30,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
289,7.33333333333333,26.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
321,10,22.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
352,7.66666666666667,15,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
383,7.33333333333333,13.6666666666667,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
414,5.66666666666667,7.66666666666667,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
445,4.33333333333333,5.33333333333333,HD2,"091015Ac1",SpotsMultiSize_Pos,6126
